[info] [2021-12-24T02:11:58.623Z] : Service start.
[info] [2021-12-24T03:35:48.160Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:38:44.576Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:43:01.002Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T03:43:20.598Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:44:58.381Z] : Service start.
[warn] [2021-12-24T03:44:58.387Z] : Service start warn.
[error] [2021-12-24T03:44:58.388Z] : Service start error.
[info] [2021-12-24T03:45:06.918Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:48:13.928Z] : Service start.
[warn] [2021-12-24T03:48:13.936Z] : Service start warn.
[error] [2021-12-24T03:48:13.937Z] : Service start error.
[info] [2021-12-24T03:51:02.007Z] : Service start.
[warn] [2021-12-24T03:51:02.011Z] : Service start warn.
[error] [2021-12-24T03:51:02.012Z] : Service start error.
[info] [2021-12-24T03:51:07.144Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:54:14.873Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T03:55:59.196Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T03:59:43.092Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:00:32.237Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:04:45.492Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:05:24.258Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:09:27.357Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:13:15.599Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:14:52.372Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:18:36.016Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:20:32.412Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:24:16.420Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:26:15.440Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:29:58.635Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:31:50.478Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:35:34.027Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:36:40.513Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:40:35.256Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:41:54.546Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:45:38.718Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:46:58.857Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:50:41.909Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:51:37.889Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T04:55:44.179Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T04:56:56.908Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:00:44.426Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:00:54.471Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:04:14.467Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:05:33.497Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:09:17.024Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:10:38.105Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:14:21.887Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:15:48.137Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:19:31.108Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:19:40.401Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:23:01.416Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:25:22.427Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:29:06.047Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:31:08.464Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:34:52.038Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:35:47.502Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:39:53.407Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:40:39.529Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:44:54.681Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:46:20.082Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:50:04.182Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:51:10.191Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:55:05.554Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
[info] [2021-12-24T05:55:30.844Z] : neworder : {"category":"Normal","destinations":[{"locationName":"AP2","operation":"sound"},{"locationName":"AP4","operation":"sound"}]}
[info] [2021-12-24T05:59:22.813Z] : neworder : {"category":"Park","intendedVehicle":"ch_agv_1","destinations":[{"locationName":"PP7","operation":"park"}]}
